sample	chrom	n_het	median_af	mean_af	sd_af	q25_af	q75_af	median_dp	chr_length	het_per_kb_chrom	chrom_median_het	chrom_mad_het	chrom_median_het_kb	chrom_het_z	chrom_het_flag
Cn117	NC_026750.1	278	0.4384608397483934	0.4235861926579618	0.14176038721643408	0.30972906403940886	0.5153192414588493	225	1422463	0.1954356633529308	278	11.8608	0.1954356633529308	0	baseline
Cn117	NC_026751.1	355	0.3983050847457627	0.4295273002220041	0.16186237256989394	0.2938673341677096	0.5443992490613266	214	1399503	0.25366147839625924	343	22.238999999999997	0.24508700588708993	0.5395926075812763	baseline
Cn117	NC_026752.1	289	0.46190476190476193	0.4725045904520468	0.17623126388553592	0.35233160621761656	0.6016260162601627	91	1398693	0.20662146732699743	298	14.0847	0.21305604589427415	-0.6389912458199323	baseline
Cn117	NC_026753.1	320	0.37966865706591735	0.4130723219468729	0.17758048980932692	0.2801293103448276	0.49744509676016524	211	1186808	0.26963080801612394	318	17.7912	0.26794561546602313	0.11241512657943253	baseline
Cn117	NC_026754.1	155	0.3922413793103448	0.41711723432222353	0.17576934277869266	0.2773997913224937	0.5255411255411255	212	1059964	0.14623138144314335	171.5	24.462899999999998	0.1617979478548328	-0.6744907594765952	baseline
Cn117	NC_026755.1	332	0.3840909090909091	0.4315612146833963	0.19608697707928974	0.2589763177998472	0.5867139959432048	188	1561994	0.21254883181369455	337.5	20.0151	0.2160699720997648	-0.27479253163861284	baseline
Cn117	NC_026756.1	350	0.40116096149005787	0.40596323389300004	0.15563263530763752	0.27473287240729105	0.5130735492577598	218.5	774062	0.4521601628810095	369	25.9455	0.47670600029455	-0.7323042531460177	baseline
Cn117	NC_026757.1	190	0.3724968124203105	0.4073411665566742	0.1772802311198183	0.2507780082987552	0.5254965110037574	213	756744	0.25107566098971384	208	21.4977	0.2748617762413709	-0.8372988738330147	baseline
Cn117	NC_026758.1	141	0.3968253968253968	0.4214575300015195	0.1731717428669342	0.2916666666666667	0.5227272727272727	198	942867	0.14954389113204727	147	14.0847	0.15590746096745353	-0.42599416387995487	baseline
Cn118	NC_018792.1	1	0.6764705882352942	0.6764705882352942	NA	0.6764705882352942	0.6764705882352942	34	NA	NA	1	0	NA	NA	NA
Cn118	NC_026745.1	225	0.4008438818565401	0.4234994499019112	0.18818525616432913	0.26200873362445415	0.5431034482758621	214	2291499	0.09818900204625881	220.5	31.875899999999998	0.09622522200533364	0.14117248454161296	baseline
Cn118	NC_026746.1	100	0.32426261878316676	0.4055135132842225	0.17897098086986526	0.2829990671641791	0.5828719084533038	94	1621675	0.06166463687236962	113	6.6716999999999995	0.06968103966577767	-1.948528860710164	baseline
Cn118	NC_026747.1	97	0.40707964601769914	0.4248833077632286	0.15522455453125106	0.3142857142857143	0.548936170212766	202	1575141	0.06158178855099321	104	10.3782	0.06602583514745664	-0.6744907594765952	baseline
Cn118	NC_026748.1	361	0.5	0.4819200231790016	0.1838811079029026	0.31496062992125984	0.6340425531914894	221	1084805	0.33277870216306155	360.5	18.5325	0.3323177898331958	0.02697963037906381	baseline
Cn118	NC_026749.1	314	0.4674242424242424	0.45602391597080266	0.1831088872073796	0.28666036411835794	0.5778055676381035	211	1814975	0.1730051378118156	297	33.3585	0.16363861761181284	0.5096152404934274	baseline
Cn118	NC_026750.1	264	0.4474285027637587	0.4334161459843125	0.1409983041946492	0.352774064171123	0.49736763867898814	225	1422463	0.18559357958695588	278	11.8608	0.1954356633529308	-1.1803588290840417	baseline
Cn118	NC_026751.1	343	0.42857142857142855	0.44467026210351723	0.1655282377720891	0.3052682644866952	0.5478681012153817	216	1399503	0.24508700588708993	343	22.238999999999997	0.24508700588708993	0	baseline
Cn118	NC_026752.1	292	0.4278949799815214	0.45797380063189036	0.17796784758915038	0.3139740566037736	0.5932539682539683	102.5	1398693	0.208766326849423	298	14.0847	0.21305604589427415	-0.42599416387995487	baseline
Cn118	NC_026753.1	304	0.39127858751036854	0.4228744833289375	0.16878633002039725	0.2938786359838992	0.5242698477992596	213.5	1186808	0.25614926761531776	318	17.7912	0.26794561546602313	-0.7869058860560277	baseline
Cn118	NC_026754.1	167	0.3394495412844037	0.3923968164888556	0.1823084148881418	0.2572030689189634	0.48048124702198625	214	1059964	0.1575525206516448	171.5	24.462899999999998	0.1617979478548328	-0.1839520253117987	baseline
Cn118	NC_026755.1	307	0.3448275862068966	0.40586193874411886	0.1855555780558384	0.2625455242476519	0.5332792207792207	200	1561994	0.19654364869519347	337.5	20.0151	0.2160699720997648	-1.5238494936323075	baseline
Cn118	NC_026756.1	349	0.4008810572687225	0.4037802802997647	0.14507517831068079	0.27647058823529413	0.5	219	774062	0.4508682767013495	369	25.9455	0.47670600029455	-0.770846582258966	baseline
Cn118	NC_026757.1	169	0.35918367346938773	0.3975562737408756	0.16233885087680225	0.25738396624472576	0.5313807531380753	216	756744	0.22332519319611388	208	21.4977	0.2748617762413709	-1.814147559971532	baseline
Cn118	NC_026758.1	124	0.4	0.43443518673456305	0.1553025443703284	0.3315789473684211	0.4882107023411371	202.5	942867	0.13151377659839616	147	14.0847	0.15590746096745353	-1.6329776282064936	baseline
Cn119	NC_026745.1	241	0.4101123595505618	0.431339891292823	0.18268813935823902	0.27058823529411763	0.5754189944134078	201	2291499	0.10517133108065944	220.5	31.875899999999998	0.09622522200533364	0.6431190962451256	baseline
Cn119	NC_026746.1	109	0.32786885245901637	0.4122461053183641	0.19731218622885102	0.25116279069767444	0.5769230769230769	109	1621675	0.06721445419088289	113	6.6716999999999995	0.06968103966577767	-0.5995473417569736	baseline
Cn119	NC_026747.1	103	0.40654205607476634	0.40777241820553883	0.15898159669922823	0.279753964725063	0.4822661644695543	185	1575141	0.06539097134796186	104	10.3782	0.06602583514745664	-0.09635582278237075	baseline
Cn119	NC_026748.1	368	0.501054852320675	0.4778178446044265	0.173563252343688	0.3190270935960591	0.6087439613526571	217	1084805	0.3392314747811819	360.5	18.5325	0.3323177898331958	0.40469445568595713	baseline
Cn119	NC_026749.1	311	0.4492753623188406	0.4556834013788304	0.17891829933568426	0.3078745898651112	0.6001324064879179	200	1814975	0.17135222248240334	297	33.3585	0.16363861761181284	0.41968313922988143	baseline
Cn119	NC_026750.1	279	0.43859649122807015	0.42495144720930544	0.14277606101490678	0.3293168370091447	0.5021459227467812	225	1422463	0.19613866933621474	278	11.8608	0.1954356633529308	0.0843113449345744	baseline
Cn119	NC_026751.1	335	0.4166666666666667	0.43072019638073733	0.14948457891906408	0.30453442806493747	0.5228803716608594	216	1399503	0.23937069088097704	343	22.238999999999997	0.24508700588708993	-0.35972840505418413	baseline
Cn119	NC_026752.1	299	0.3883495145631068	0.4346332411218348	0.1875610743153565	0.2877750103777501	0.5940386760095111	88	1398693	0.213770999068416	298	14.0847	0.21305604589427415	0.0709990273133258	baseline
Cn119	NC_026753.1	321	0.36796536796536794	0.4101028976818933	0.17072109678936756	0.28078817733990147	0.4955357142857143	206	1186808	0.27047340429117434	318	17.7912	0.26794561546602313	0.1686226898691488	baseline
Cn119	NC_026754.1	177	0.36	0.388171966667026	0.1755402696623382	0.23671497584541062	0.49794238683127573	206	1059964	0.16698680332539598	171.5	24.462899999999998	0.1617979478548328	0.22483025315886507	baseline
Cn119	NC_026755.1	327	0.35319148936170214	0.41088648973573033	0.187744109606261	0.26339712918660285	0.5562587904360057	192	1561994	0.20934779518999433	337.5	20.0151	0.2160699720997648	-0.5246039240373518	baseline
Cn119	NC_026756.1	270	0.33471645919778703	0.3769249408087144	0.18851787618817137	0.21651972334118721	0.47489224137931035	226.5	774062	0.34880926850820737	369	25.9455	0.47670600029455	-3.8156905821818814	het_depleted
Cn119	NC_026757.1	165	0.34285714285714286	0.39238688289940155	0.16629673378384047	0.25806451612903225	0.5	203	756744	0.21803938980685675	208	21.4977	0.2748617762413709	-2.0002139763788684	baseline
Cn119	NC_026758.1	135	0.36666666666666664	0.4014962797836621	0.16547564587484953	0.2860674157303371	0.4901878465984535	207	942867	0.143180321296641	147	14.0847	0.15590746096745353	-0.8519883277599097	baseline
Cn12	NC_018792.1	1	0.25	0.25	NA	0.25	0.25	140	NA	NA	1	0	NA	NA	NA
Cn12	NC_026745.1	297	0.37383177570093457	0.3921540551886154	0.16972894362819435	0.24468085106382978	0.5064102564102564	166	2291499	0.12960948270106162	220.5	31.875899999999998	0.09622522200533364	2.39993223720742	baseline
Cn12	NC_026746.1	118	0.36220306916123607	0.4328008723849366	0.19280227089325414	0.29305958735212406	0.5554812834224598	82	1621675	0.07276427150939616	113	6.6716999999999995	0.06968103966577767	0.7494341771962169	baseline
Cn12	NC_026747.1	105	0.41304347826086957	0.4305344424507151	0.1577711161046442	0.3037037037037037	0.5502183406113537	145	1575141	0.06666069894695141	104	10.3782	0.06602583514745664	0.09635582278237075	baseline
Cn12	NC_026748.1	398	0.46408401257746434	0.45054343229924587	0.1726374482967524	0.28318557201846006	0.5926283881737908	182	1084805	0.36688621457312603	360.5	18.5325	0.3323177898331958	2.023472278429786	baseline
Cn12	NC_026749.1	344	0.3829572925060435	0.4085595295699347	0.16632886799492247	0.2772414217193457	0.5023644281145813	157	1814975	0.1895342911059381	297	33.3585	0.16363861761181284	1.4089362531288878	baseline
Cn12	NC_026750.1	334	0.4541284403669725	0.4158478227913218	0.1614624335563767	0.2701048951048951	0.5052393617021277	194.5	1422463	0.23480399841683053	278	11.8608	0.1954356633529308	4.721435316336167	het_enriched
Cn12	NC_026751.1	363	0.395	0.41187158137296015	0.15982767509381823	0.2894076171144704	0.5069681083442551	170	1399503	0.25937779340237216	343	22.238999999999997	0.24508700588708993	0.8993210126354604	baseline
Cn12	NC_026752.1	306	0.389412997903564	0.4123491636894341	0.17240107362474794	0.2727272727272727	0.5333333333333333	87.5	1398693	0.21877567128740905	298	14.0847	0.21305604589427415	0.5679922185066064	baseline
Cn12	NC_026753.1	355	0.3668639053254438	0.3933611626430649	0.1738483818953267	0.2508741258741259	0.4909996785599485	166	1186808	0.2991216776428875	318	17.7912	0.26794561546602313	2.0796798417195017	baseline
Cn12	NC_026754.1	188	0.3587802283922974	0.3774556992237578	0.17536824870537618	0.22555213148433487	0.4923925339366516	170	1059964	0.17736451426652228	171.5	24.462899999999998	0.1617979478548328	0.6744907594765952	baseline
Cn12	NC_026755.1	387	0.4	0.42233124228001473	0.17875070183845398	0.28478081058726223	0.5278637770897833	156	1561994	0.24776023467439698	337.5	20.0151	0.2160699720997648	2.4731327847475155	baseline
Cn12	NC_026756.1	393	0.33490566037735847	0.3784290391844844	0.1528664357969478	0.26595744680851063	0.47342995169082125	183	774062	0.5077112686063907	369	25.9455	0.47670600029455	0.9250158987107592	baseline
Cn12	NC_026757.1	252	0.3448051948051948	0.4074965159376113	0.19421592276528002	0.24189570119802678	0.5335850315380883	177	756744	0.3330056135231994	208	21.4977	0.2748617762413709	2.0467305804807028	baseline
Cn12	NC_026758.1	153	0.37948717948717947	0.40853436754055655	0.1737224763845274	0.2553191489361702	0.504950495049505	176	942867	0.1622710308028598	147	14.0847	0.15590746096745353	0.42599416387995487	baseline
Cn120	NC_026745.1	206	0.3862089375554898	0.40516465792634143	0.18549061035149186	0.24252799636803873	0.5183776757564025	218	2291499	0.08989748631790807	220.5	31.875899999999998	0.09622522200533364	-0.4548891168563084	baseline
Cn120	NC_026746.1	110	0.4081455419969716	0.44624296157635973	0.19636306612345097	0.26294573643410857	0.6201194508825102	94	1621675	0.06783110055960657	113	6.6716999999999995	0.06968103966577767	-0.44966050631773014	baseline
Cn120	NC_026747.1	94	0.3810283687943262	0.39955092065169695	0.16177824421504894	0.24253246753246754	0.4701286764705882	181	1575141	0.05967719715250888	104	10.3782	0.06602583514745664	-0.9635582278237074	baseline
Cn120	NC_026748.1	313	0.5208333333333334	0.47708364387812546	0.18212592805678388	0.3023255813953488	0.6217391304347826	222	1084805	0.28853111849595087	360.5	18.5325	0.3323177898331958	-2.5630648860110616	baseline
Cn120	NC_026749.1	293	0.43820224719101125	0.43836164123621046	0.18401361288323878	0.2682926829268293	0.5454545454545454	159	1814975	0.16143473050592985	297	33.3585	0.16363861761181284	-0.1199094683513947	baseline
Cn120	NC_026750.1	260	0.4657514168458081	0.4478190197501304	0.1431314014823798	0.3499439461883408	0.5242042264710556	229	1422463	0.18278155565382018	278	11.8608	0.1954356633529308	-1.5176042088223392	baseline
Cn120	NC_026751.1	362	0.4113799180170862	0.4316723910181933	0.1523964982276632	0.3157894736842105	0.5318170694977787	218	1399503	0.258663254026608	343	22.238999999999997	0.24508700588708993	0.8543549620036873	baseline
Cn120	NC_026752.1	300	0.4436987322893363	0.46283551433017533	0.17594853080239664	0.3253512435921777	0.5781784005468216	99.5	1398693	0.21448595224255787	298	14.0847	0.21305604589427415	0.1419980546266516	baseline
Cn120	NC_026753.1	296	0.4	0.4207749332841343	0.1730554878376864	0.27695574926433847	0.5116167434715821	218	1186808	0.24940849741491464	318	17.7912	0.26794561546602313	-1.2365663923737578	baseline
Cn120	NC_026754.1	144	0.36	0.3934840858116925	0.18733716419448826	0.2318062584149682	0.5122976019676163	222	1059964	0.13585367050201705	171.5	24.462899999999998	0.1617979478548328	-1.1241512657943253	baseline
Cn120	NC_026755.1	331	0.3432203389830508	0.41664467968782976	0.2030994179131547	0.2564102564102564	0.5738782051282051	195	1561994	0.2119086244889545	337.5	20.0151	0.2160699720997648	-0.32475481011836066	baseline
Cn120	NC_026756.1	330	0.4125303228214219	0.4136243255738033	0.16637948642262265	0.26408238608763235	0.5037919826652221	221	774062	0.426322439287809	369	25.9455	0.47670600029455	-1.5031508354049836	baseline
Cn120	NC_026757.1	191	0.3764705882352941	0.4301030995602784	0.18768100606319657	0.2637904858299595	0.5619877049180328	219	756744	0.2523971118370281	208	21.4977	0.2748617762413709	-0.7907822697311806	baseline
Cn120	NC_026758.1	129	0.37815126050420167	0.4080772571832272	0.1546191919243511	0.2914798206278027	0.49783549783549785	211	942867	0.13681675146123473	147	14.0847	0.15590746096745353	-1.2779824916398645	baseline
Cn121	NC_018792.1	1	0.65625	0.65625	NA	0.65625	0.65625	32	NA	NA	1	0	NA	NA	NA
Cn121	NC_026745.1	207	0.3793103448275862	0.39604474513865123	0.1752416797403166	0.253031181815671	0.48814165042235214	214	2291499	0.0903338818825581	220.5	31.875899999999998	0.09622522200533364	-0.42351745362483884	baseline
Cn121	NC_026746.1	111	0.36585365853658536	0.41751976955367315	0.1997504349301084	0.2355287569573284	0.5790664443915219	62	1621675	0.06844774692833028	113	6.6716999999999995	0.06968103966577767	-0.2997736708784868	baseline
Cn121	NC_026747.1	93	0.35294117647058826	0.39454171970187374	0.1636916790773971	0.26262626262626265	0.45	212	1575141	0.059042333353014106	104	10.3782	0.06602583514745664	-1.0599140506060782	baseline
Cn121	NC_026748.1	346	0.5156327889772886	0.47839778191782234	0.17524257114772104	0.31795754980450563	0.587843137254902	221	1084805	0.31895133226708944	360.5	18.5325	0.3323177898331958	-0.7824092809928505	baseline
Cn121	NC_026749.1	317	0.45248868778280543	0.4540253078020581	0.1683471758067282	0.32340425531914896	0.5517241379310345	171	1814975	0.17465805314122784	297	33.3585	0.16363861761181284	0.5995473417569736	baseline
Cn121	NC_026750.1	272	0.5774747474747475	0.5354604207701407	0.21430068283362216	0.3496369294605809	0.7398393446111289	229.5	1422463	0.19121762745322726	278	11.8608	0.1954356633529308	-0.5058680696074465	baseline
Cn121	NC_026751.1	356	0.4225471027372911	0.4397495458501195	0.17473475387555992	0.2935168195718655	0.5497516556291391	216	1399503	0.25437601777202334	343	22.238999999999997	0.24508700588708993	0.5845586582130492	baseline
Cn121	NC_026752.1	294	0.44077172153264976	0.45090679918012794	0.1817647253505194	0.28967551622418874	0.5783410138248848	87	1398693	0.21019623319770672	298	14.0847	0.21305604589427415	-0.2839961092533032	baseline
Cn121	NC_026753.1	304	0.3691791430046464	0.41429292737013484	0.17841993190955294	0.2742785793562708	0.5207937340237268	210	1186808	0.25614926761531776	318	17.7912	0.26794561546602313	-0.7869058860560277	baseline
Cn121	NC_026754.1	155	0.34913793103448276	0.4091430665041346	0.1922781300557381	0.2673611111111111	0.5123018042646255	212	1059964	0.14623138144314335	171.5	24.462899999999998	0.1617979478548328	-0.6744907594765952	baseline
Cn121	NC_026755.1	338	0.3699248120300752	0.4100983642788548	0.18653069980660358	0.2514780673871583	0.5	207.5	1561994	0.21639007576213481	337.5	20.0151	0.2160699720997648	0.024981139239873894	baseline
Cn121	NC_026756.1	368	0.38212250712250717	0.3943508675674581	0.17325340651647195	0.23561302681992335	0.5	218	774062	0.47541411411489004	369	25.9455	0.47670600029455	-0.0385423291129483	baseline
Cn121	NC_026757.1	200	0.38568868407578083	0.42765719562636706	0.1865214410288479	0.2714876910016978	0.5696280991735537	216	756744	0.26429016946285666	208	21.4977	0.2748617762413709	-0.37213283281467324	baseline
Cn121	NC_026758.1	126	0.38034960819770947	0.4118573405716646	0.14520465268786314	0.3007932927287766	0.4967943448956107	210	942867	0.1336349665435316	147	14.0847	0.15590746096745353	-1.490979573579842	baseline
Cn122	NC_026745.1	206	0.3907914764079148	0.4200003595872904	0.1859118162788398	0.26037641962299496	0.5490203761755486	217	2291499	0.08989748631790807	220.5	31.875899999999998	0.09622522200533364	-0.4548891168563084	baseline
Cn122	NC_026746.1	113	0.35294117647058826	0.4173315746536055	0.19118715186791663	0.2564102564102564	0.5789473684210527	76	1621675	0.06968103966577767	113	6.6716999999999995	0.06968103966577767	0	baseline
Cn122	NC_026747.1	101	0.3684210526315789	0.4102822786831158	0.15470937517570046	0.2692307692307692	0.5458515283842795	196	1575141	0.06412124374897231	104	10.3782	0.06602583514745664	-0.2890674683471122	baseline
Cn122	NC_026748.1	361	0.49107142857142855	0.4674680520714867	0.1616300655714295	0.324	0.5907172995780591	223	1084805	0.33277870216306155	360.5	18.5325	0.3323177898331958	0.02697963037906381	baseline
Cn122	NC_026749.1	315	0.43317972350230416	0.4264215552080963	0.16633112284048557	0.28539107950872655	0.5263157894736842	201	1814975	0.17355610958828635	297	33.3585	0.16363861761181284	0.5395926075812761	baseline
Cn122	NC_026750.1	241	0.45416666666666666	0.4317425880539685	0.1312922827509919	0.350210970464135	0.502127659574468	229	1422463	0.16942444197142562	278	11.8608	0.1954356633529308	-3.119519762579253	het_depleted
Cn122	NC_026751.1	335	0.431924882629108	0.44465702177228483	0.16263559435394348	0.3133296460176991	0.5458333333333333	216	1399503	0.23937069088097704	343	22.238999999999997	0.24508700588708993	-0.35972840505418413	baseline
Cn122	NC_026752.1	293	0.4444444444444444	0.45376812850036985	0.1648213687353825	0.3147208121827411	0.5714285714285714	103	1398693	0.20948128002356486	298	14.0847	0.21305604589427415	-0.35499513656662907	baseline
Cn122	NC_026753.1	294	0.41140826750420356	0.43187509845040356	0.17406538112539274	0.2951656310169788	0.5496960206337509	214	1186808	0.24772330486481386	318	17.7912	0.26794561546602313	-1.3489815189531904	baseline
Cn122	NC_026754.1	113	0.30454545454545456	0.3526340465562439	0.1743084267070775	0.21212121212121213	0.4246575342465753	211	1059964	0.10660739421338838	171.5	24.462899999999998	0.1617979478548328	-2.391376329053383	baseline
Cn122	NC_026755.1	288	0.39437889064387255	0.42510882784822046	0.18639646789974393	0.27680910420848504	0.5384615384615384	197	1561994	0.18437970952513263	337.5	20.0151	0.2160699720997648	-2.4731327847475155	baseline
Cn122	NC_026756.1	311	0.4148471615720524	0.4138925894855468	0.15946276626969413	0.28069044549491473	0.5138666618171237	224	774062	0.40177660187426845	369	25.9455	0.47670600029455	-2.235455088551001	baseline
Cn122	NC_026757.1	170	0.43384851848689265	0.44344820583150446	0.1822803457749402	0.28264098453413805	0.5674603174603174	216	756744	0.22464664404342816	208	21.4977	0.2748617762413709	-1.7676309558696979	baseline
Cn122	NC_026758.1	126	0.4102751756440281	0.4221815695963892	0.16454517004817096	0.2963772338772339	0.49786324786324787	219.5	942867	0.1336349665435316	147	14.0847	0.15590746096745353	-1.490979573579842	baseline
Cn123	NC_026745.1	216	0.38113280246596454	0.4163037121502334	0.18476714973221792	0.27169421487603307	0.5314503205128205	215	2291499	0.09426144196440846	220.5	31.875899999999998	0.09622522200533364	-0.14117248454161296	baseline
Cn123	NC_026746.1	108	0.34243682439687884	0.45021134956941455	0.1965999917006594	0.29801701413850945	0.619375	98	1621675	0.06659780782215918	113	6.6716999999999995	0.06968103966577767	-0.7494341771962169	baseline
Cn123	NC_026747.1	95	0.38461538461538464	0.4033214453124347	0.1389991819161318	0.30457978145202813	0.45572100313479624	196	1575141	0.06031206095200366	104	10.3782	0.06602583514745664	-0.8672024050413367	baseline
Cn123	NC_026748.1	361	0.4890829694323144	0.47057993890196226	0.1689970603295139	0.32882882882882886	0.6	221	1084805	0.33277870216306155	360.5	18.5325	0.3323177898331958	0.02697963037906381	baseline
Cn123	NC_026749.1	323	0.44396551724137934	0.44016318409305766	0.17377169205070328	0.31079545454545454	0.5405405405405406	206	1814975	0.17796388380005235	297	33.3585	0.16363861761181284	0.7794115442840656	baseline
Cn123	NC_026750.1	275	0.44635193133047213	0.433824839093042	0.14392918961665782	0.3395889792231256	0.5086581709145427	228	1422463	0.19332664540307903	278	11.8608	0.1954356633529308	-0.25293403480372323	baseline
Cn123	NC_026751.1	359	0.4024390243902439	0.42796777707100153	0.1645634132630113	0.2893446852425181	0.527046783625731	213	1399503	0.2565196358993157	343	22.238999999999997	0.24508700588708993	0.7194568101083683	baseline
Cn123	NC_026752.1	311	0.4206896551724138	0.44565523562695536	0.1820259920814114	0.29724125495852866	0.5703412823075824	107	1398693	0.22235043715811834	298	14.0847	0.21305604589427415	0.9229873550732355	baseline
Cn123	NC_026753.1	302	0.3932468666209391	0.4167389454991057	0.1734269830843369	0.27667757774140755	0.5	214	1186808	0.25446407506521695	318	17.7912	0.26794561546602313	-0.8993210126354603	baseline
Cn123	NC_026754.1	172	0.3438467492260062	0.39560551638044145	0.16495925926516802	0.27466515187754126	0.48398151377746773	213.5	1059964	0.16226966198852039	171.5	24.462899999999998	0.1617979478548328	0.02043911392353319	baseline
Cn123	NC_026755.1	329	0.35294117647058826	0.41597233560500885	0.18605709342401233	0.27705627705627706	0.5454545454545454	189	1561994	0.21062820983947442	337.5	20.0151	0.2160699720997648	-0.4246793670778562	baseline
Cn123	NC_026756.1	333	0.41228070175438597	0.40457974702379	0.16645118609218415	0.2579185520361991	0.5163934426229508	220	774062	0.4301980978267891	369	25.9455	0.47670600029455	-1.3875238480661387	baseline
Cn123	NC_026757.1	179	0.42916666666666664	0.444777418083168	0.16760018691135486	0.31227836879432624	0.5540189760114571	207	756744	0.2365397016692567	208	21.4977	0.2748617762413709	-1.3489815189531904	baseline
Cn123	NC_026758.1	124	0.3965880983558854	0.42672291693466924	0.16580700880330604	0.31578363178925556	0.5048902948688182	218.5	942867	0.13151377659839616	147	14.0847	0.15590746096745353	-1.6329776282064936	baseline
Cn124	NC_018792.1	1	0.22666666666666666	0.22666666666666666	NA	0.22666666666666666	0.22666666666666666	75	NA	NA	1	0	NA	NA	NA
Cn124	NC_026745.1	199	0.3891213389121339	0.42167523367288373	0.19151315935838706	0.25914459897123265	0.5590957899803755	219	2291499	0.0868427173653578	220.5	31.875899999999998	0.09622522200533364	-0.6744907594765952	baseline
Cn124	NC_026746.1	112	0.3759057971014493	0.42482099897455033	0.20031708463714354	0.2372333430742256	0.6200856401220183	78.5	1621675	0.06906439329705398	113	6.6716999999999995	0.06968103966577767	-0.1498868354392434	baseline
Cn124	NC_026747.1	92	0.3811541565778854	0.40009116017242424	0.14878557406976733	0.26490066225165565	0.4916067388493859	190.5	1575141	0.05840746955351933	104	10.3782	0.06602583514745664	-1.1562698733884489	baseline
Cn124	NC_026748.1	342	0.4925619387644704	0.46707319684326615	0.16511534668334224	0.33077149475922835	0.56594191704642	228	1084805	0.3152640336281636	360.5	18.5325	0.3323177898331958	-0.998246324025361	baseline
Cn124	NC_026749.1	293	0.4444444444444444	0.4489696978266117	0.1707425220334224	0.3162393162393162	0.5333333333333333	208	1814975	0.16143473050592985	297	33.3585	0.16363861761181284	-0.1199094683513947	baseline
Cn124	NC_026750.1	256	0.4397482657512694	0.4259612977000865	0.13735081201349997	0.34505645407384805	0.49361702127659574	230	1422463	0.17996953172068447	278	11.8608	0.1954356633529308	-1.8548495885606369	baseline
Cn124	NC_026751.1	346	0.40304541356772594	0.4303887403095329	0.1667501520628573	0.2892628205128205	0.5468110321051498	221	1399503	0.24723062401438226	343	22.238999999999997	0.24508700588708993	0.13489815189531906	baseline
Cn124	NC_026752.1	296	0.4319004524886878	0.44991587334901834	0.1761507223823842	0.3012252511976936	0.5911410018552876	109.5	1398693	0.21162613954599044	298	14.0847	0.21305604589427415	-0.1419980546266516	baseline
Cn124	NC_026753.1	298	0.3829710144927536	0.4205772741263642	0.18285813355047334	0.2803445039690298	0.5195508435932513	220.5	1186808	0.2510936899650154	318	17.7912	0.26794561546602313	-1.1241512657943253	baseline
Cn124	NC_026754.1	143	0.39148936170212767	0.4044269458573689	0.1738623908924064	0.2559664972708451	0.49893617021276593	225	1059964	0.13491024223464193	171.5	24.462899999999998	0.1617979478548328	-1.1650294936413919	baseline
Cn124	NC_026755.1	310	0.37708410142968335	0.4177333129570619	0.18624509815423393	0.26765821927090394	0.5410399656209712	207	1561994	0.1984642706694136	337.5	20.0151	0.2160699720997648	-1.3739626581930642	baseline
Cn124	NC_026756.1	234	0.29864864864864865	0.3722977881439606	0.18408202576904692	0.23472082303019204	0.4662157287157287	215.5	774062	0.3023013660404464	369	25.9455	0.47670600029455	-5.20321443024802	het_depleted
Cn124	NC_026757.1	179	0.4050632911392405	0.43025700840215503	0.17341151337570004	0.2879229567933368	0.557057057057057	223	756744	0.2365397016692567	208	21.4977	0.2748617762413709	-1.3489815189531904	baseline
Cn124	NC_026758.1	140	0.40823162766394205	0.4314338514145909	0.16488733943003753	0.32004697430229345	0.49916352807217307	155	942867	0.14848329615947956	147	14.0847	0.15590746096745353	-0.49699319119328067	baseline
Cn125	NC_026745.1	201	0.4230769230769231	0.4426360640441796	0.18515348009923704	0.2785388127853881	0.5508474576271186	216	2291499	0.08771550849465787	220.5	31.875899999999998	0.09622522200533364	-0.6117474330136561	baseline
Cn125	NC_026746.1	105	0.32	0.4320352782159299	0.22582945411693853	0.2345132743362832	0.6666666666666666	91	1621675	0.0647478687159881	113	6.6716999999999995	0.06968103966577767	-1.199094683513947	baseline
Cn125	NC_026747.1	107	0.4051724137931034	0.42780777494875283	0.1674877308999274	0.2785947712418301	0.501101321585903	199	1575141	0.06793042654594096	104	10.3782	0.06602583514745664	0.2890674683471122	baseline
Cn125	NC_026748.1	363	0.4721030042918455	0.4682625783831771	0.16952280536600012	0.3303827751196172	0.5941319864611283	222	1084805	0.3346223514825245	360.5	18.5325	0.3323177898331958	0.13489815189531904	baseline
Cn125	NC_026749.1	317	0.4588235294117647	0.44796680090906316	0.1785602422627217	0.3013698630136986	0.5714285714285714	196	1814975	0.17465805314122784	297	33.3585	0.16363861761181284	0.5995473417569736	baseline
Cn125	NC_026750.1	264	0.44989082969432315	0.43184098439334684	0.13411032262785494	0.35027472527472525	0.5021415962092353	229	1422463	0.18559357958695588	278	11.8608	0.1954356633529308	-1.1803588290840417	baseline
Cn125	NC_026751.1	339	0.42436974789915966	0.43510177253192284	0.15996511382922676	0.2962871475260318	0.539032749428789	221	1399503	0.2422288483840335	343	22.238999999999997	0.24508700588708993	-0.17986420252709207	baseline
Cn125	NC_026752.1	301	0.42758620689655175	0.443865241347082	0.16908141244928643	0.3125	0.5555555555555556	110	1398693	0.21520090541669973	298	14.0847	0.21305604589427415	0.21299708193997743	baseline
